Date,Account_ID,Scenario,Amount
2025-07-06,201,Budget,5389.05
2025-07-06,202,Actual,4472.48
2025-07-06,202,Budget,4124.44
2025-07-06,301,Actual,1135.13
2025-07-06,301,Budget,1278.59
2025-07-06,302,Actual,1599.97
2025-07-06,302,Budget,1590.65
2025-07-06,303,Actual,1317.34
2025-07-06,303,Budget,1326.44
2025-07-06,304,Actual,1274.51
2025-07-06,304,Budget,1374.02
2025-07-06,401,Actual,381.43
2025-07-06,401,Budget,390.37
2025-07-06,402,Actual,270.87
2025-07-06,402,Budget,266.97
2025-07-07,101,Actual,7224.38
2025-07-07,101,Budget,7647.9
2025-07-07,102,Actual,11747.2
2025-07-07,102,Budget,13602.16
2025-07-07,201,Actual,4230.48
2025-07-07,201,Budget,4378.72
2025-07-07,202,Actual,3987.99
2025-07-07,202,Budget,4278.2
2025-07-07,301,Actual,790.92
2025-07-07,301,Budget,1027.05
2025-07-07,302,Actual,1054.68
2025-07-07,302,Budget,1054.3
2025-07-07,303,Actual,1535.64
2025-07-07,303,Budget,1875.81
2025-07-07,304,Actual,882.81
2025-07-07,304,Budget,975.78
2025-07-07,401,Actual,218.45
2025-07-07,401,Budget,233.87
2025-07-07,402,Actual,391.39
2025-07-07,402,Budget,350.49
2025-07-08,101,Actual,11609.93
2025-07-08,101,Budget,10315.84
2025-07-08,102,Actual,8878.51
2025-07-08,102,Budget,9664.68
2025-07-08,201,Actual,3320.46
2025-07-08,201,Budget,2989.28
2025-07-08,202,Actual,2184.65
2025-07-08,202,Budget,2126.52
2025-07-08,301,Actual,988.75
2025-07-08,301,Budget,940.53
2025-07-08,302,Actual,2173.18
2025-07-08,302,Budget,1962.35
2025-07-08,303,Actual,651.21
2025-07-08,303,Budget,619.64
2025-07-08,304,Actual,1694.32
2025-07-08,304,Budget,1758.31
2025-07-08,401,Actual,437.29
2025-07-08,401,Budget,416.79
2025-07-08,402,Actual,466.06
2025-07-08,402,Budget,436.17
2025-07-09,101,Actual,5202.17
2025-07-09,101,Budget,5468.26
2025-07-09,102,Actual,13525.77
2025-07-09,102,Budget,13369.62
2025-07-09,201,Actual,3349.52
2025-07-09,201,Budget,3602.42
2025-07-09,202,Actual,2214.22
2025-07-09,202,Budget,2689.37
2025-07-09,301,Actual,497.08
2025-07-09,301,Budget,614.15
2025-07-09,302,Actual,1485.81
2025-07-09,302,Budget,1584.22
2025-07-09,303,Actual,2276.65
2025-07-09,303,Budget,2008.55
2025-07-09,304,Actual,1143.65
2025-07-09,304,Budget,1236.47
2025-07-09,401,Actual,359.65
2025-07-09,401,Budget,321.22
2025-07-09,402,Actual,363.38
2025-07-09,402,Budget,391.56
2025-07-10,101,Actual,11325.45
2025-07-10,101,Budget,14219.09
2025-07-10,102,Actual,4367.92
2025-07-10,102,Budget,5679.49
2025-07-10,201,Actual,2782.24
2025-07-10,201,Budget,2701.06
2025-07-10,202,Actual,3579.96
2025-07-10,202,Budget,4400.6
2025-07-10,301,Actual,897.33
2025-07-10,301,Budget,919.26
2025-07-10,302,Actual,517.46
2025-07-10,302,Budget,606.12
2025-07-10,303,Actual,1122.61
2025-07-10,303,Budget,1182.02
2025-07-10,304,Actual,959.97
2025-07-10,304,Budget,1200.85
2025-07-10,401,Actual,340.24
2025-07-10,401,Budget,301.12
2025-07-10,402,Actual,233.61
2025-07-10,402,Budget,281.13
2025-07-11,101,Actual,11625.96
2025-07-11,101,Budget,10394.34
2025-07-11,102,Actual,5674.02
2025-07-11,102,Budget,6097.34
2025-07-11,201,Actual,2413.6
2025-07-11,201,Budget,2991.83
2025-07-11,202,Actual,5179.2
2025-07-11,202,Budget,5914.45
2025-07-11,301,Actual,1179.75
2025-07-11,301,Budget,1384.96
2025-07-11,302,Actual,1659.2
2025-07-11,302,Budget,1596.81
2025-07-11,303,Actual,1764.98
2025-07-11,303,Budget,2007.77
2025-07-11,304,Actual,1220.71
2025-07-11,304,Budget,1231.44
2025-07-11,401,Actual,478.58
2025-07-11,401,Budget,508.79
2025-07-11,402,Actual,226.3
2025-07-11,402,Budget,215.3
2025-07-12,101,Actual,13788.63
2025-07-12,101,Budget,12409.05
2025-07-12,102,Actual,7191.12
2025-07-12,102,Budget,9158.0
2025-07-12,201,Actual,4836.94
2025-07-12,201,Budget,5157.68
2025-07-12,202,Actual,6128.82
2025-07-12,202,Budget,5974.0
2025-07-12,301,Actual,915.61
2025-07-12,301,Budget,830.89
2025-07-12,302,Actual,1791.69
2025-07-12,302,Budget,1623.68
2025-07-12,303,Actual,964.65
2025-07-12,303,Budget,1256.03
2025-07-12,304,Actual,591.57
2025-07-12,304,Budget,561.6
2025-07-12,401,Actual,471.03
2025-07-12,401,Budget,431.41
2025-07-12,402,Actual,256.31
2025-07-12,402,Budget,288.09
2025-07-13,101,Actual,11100.19
2025-07-13,101,Budget,12358.17
2025-07-13,102,Actual,13667.13
2025-07-13,102,Budget,14199.14
2025-07-13,201,Actual,3595.97
2025-07-13,201,Budget,3578.25
2025-07-13,202,Actual,4753.38
2025-07-13,202,Budget,4500.25
2025-07-13,301,Actual,1758.49
2025-07-13,301,Budget,1621.08
2025-07-13,302,Actual,1727.87
2025-07-13,302,Budget,1969.43
2025-07-13,303,Actual,1149.24
2025-07-13,303,Budget,1097.51
2025-07-13,304,Actual,1500.47
2025-07-13,304,Budget,1340.81
2025-07-13,401,Actual,144.53
2025-07-13,401,Budget,128.79
2025-07-13,402,Actual,531.2
2025-07-13,402,Budget,510.64
2025-07-14,101,Actual,6417.29
2025-07-14,101,Budget,5862.05
2025-07-14,102,Actual,10888.53
2025-07-14,102,Budget,9798.75
2025-07-14,201,Actual,4141.85
2025-07-14,201,Budget,4364.83
2025-07-14,202,Actual,4086.72
2025-07-14,202,Budget,3724.48
2025-07-14,301,Actual,934.22
2025-07-14,301,Budget,1066.15
2025-07-14,302,Actual,1882.49
2025-07-14,302,Budget,1679.17
2025-07-14,303,Actual,1122.2
2025-07-14,303,Budget,1117.63
2025-07-14,304,Actual,1523.08
2025-07-14,304,Budget,1510.0
2025-07-14,401,Actual,182.48
2025-07-14,401,Budget,225.19
2025-07-14,402,Actual,185.93
2025-07-14,402,Budget,223.46
2025-07-15,101,Actual,7896.86
2025-07-15,101,Budget,8987.4
2025-07-15,102,Actual,10902.71
2025-07-15,102,Budget,11072.76
2025-07-15,201,Actual,3849.68
2025-07-15,201,Budget,4957.33
2025-07-15,202,Actual,2328.16
2025-07-15,202,Budget,2406.17
2025-07-15,301,Actual,2063.01
2025-07-15,301,Budget,2000.92
2025-07-15,302,Actual,930.67
2025-07-15,302,Budget,862.58
2025-07-15,303,Actual,971.04
2025-07-15,303,Budget,948.55
2025-07-15,304,Actual,575.24
2025-07-15,304,Budget,688.47
2025-07-15,401,Actual,486.48
2025-07-15,401,Budget,471.92
2025-07-15,402,Actual,385.28
2025-07-15,402,Budget,504.74
2025-07-16,101,Actual,6038.66
2025-07-16,101,Budget,6076.44
2025-07-16,102,Actual,11623.67
2025-07-16,102,Budget,12280.26
2025-07-16,201,Actual,6825.1
2025-07-16,201,Budget,6239.51
2025-07-16,202,Actual,2614.31
2025-07-16,202,Budget,2970.55
2025-07-16,301,Actual,1339.94
2025-07-16,301,Budget,1710.09
2025-07-16,302,Actual,1312.78
2025-07-16,302,Budget,1222.89
2025-07-16,303,Actual,1435.38
2025-07-16,303,Budget,1465.4
2025-07-16,304,Actual,869.06
2025-07-16,304,Budget,763.65
2025-07-16,401,Actual,240.17
2025-07-16,401,Budget,280.93
2025-07-16,402,Actual,183.75
2025-07-16,402,Budget,180.04
2025-07-17,101,Actual,7369.23
2025-07-17,101,Budget,9368.17
2025-07-17,102,Actual,12474.31
2025-07-17,102,Budget,11148.87
2025-07-17,201,Actual,5512.35
2025-07-17,201,Budget,5191.48
2025-07-17,202,Actual,2769.49
2025-07-17,202,Budget,2434.24
2025-07-17,301,Actual,1749.4
2025-07-17,301,Budget,1708.4
2025-07-17,302,Actual,811.63
2025-07-17,302,Budget,872.96
2025-07-17,303,Actual,603.51
2025-07-17,303,Budget,539.4
2025-07-17,304,Actual,589.1
2025-07-17,304,Budget,551.14
2025-07-17,401,Actual,346.44
2025-07-17,401,Budget,349.4
2025-07-17,402,Actual,216.71
2025-07-17,402,Budget,248.56
2025-07-18,101,Actual,8544.89
2025-07-18,101,Budget,9344.06
2025-07-18,102,Actual,9197.54
2025-07-18,102,Budget,10798.69
2025-07-18,201,Actual,1675.62
2025-07-18,201,Budget,2193.45
2025-07-18,202,Actual,5070.16
2025-07-18,202,Budget,4998.88
2025-07-18,301,Actual,1481.25
2025-07-18,301,Budget,1928.66
2025-07-18,302,Actual,1495.45
2025-07-18,302,Budget,1842.5
2025-07-18,303,Actual,1034.45
2025-07-18,303,Budget,943.47
2025-07-18,304,Actual,2094.15
2025-07-18,304,Budget,1928.54
2025-07-18,401,Actual,569.69
2025-07-18,401,Budget,523.59
2025-07-18,402,Actual,252.21
2025-07-18,402,Budget,324.28
2025-07-19,101,Actual,12665.0
2025-07-19,101,Budget,13894.03
2025-07-19,102,Actual,11657.13
2025-07-19,102,Budget,11928.47
2025-07-19,201,Actual,4472.27
2025-07-19,201,Budget,4854.24
2025-07-19,202,Actual,3594.26
2025-07-19,202,Budget,4669.98
2025-07-19,301,Actual,1422.73
2025-07-19,301,Budget,1426.6
2025-07-19,302,Actual,721.85
2025-07-19,302,Budget,658.24
2025-07-19,303,Actual,612.53
2025-07-19,303,Budget,800.4
2025-07-19,304,Actual,1594.64
2025-07-19,304,Budget,1521.25
2025-07-19,401,Actual,378.87
2025-07-19,401,Budget,372.46
2025-07-19,402,Actual,195.36
2025-07-19,402,Budget,171.82
2025-07-20,101,Actual,10707.19
2025-07-20,101,Budget,12676.22
2025-07-20,102,Actual,15309.69
2025-07-20,102,Budget,14186.47
2025-07-20,201,Actual,2832.95
2025-07-20,201,Budget,3438.53
2025-07-20,202,Actual,3511.32
2025-07-20,202,Budget,3981.41
2025-07-20,301,Actual,748.15
2025-07-20,301,Budget,696.96
2025-07-20,302,Actual,1673.15
2025-07-20,302,Budget,1679.71
2025-07-20,303,Actual,1567.48
2025-07-20,303,Budget,1430.77
2025-07-20,304,Actual,884.83
2025-07-20,304,Budget,1056.39
2025-07-20,401,Actual,497.96
2025-07-20,401,Budget,457.71
2025-07-20,402,Actual,114.73
2025-07-20,402,Budget,138.21
2025-07-21,101,Actual,10366.76
2025-07-21,101,Budget,9272.13
2025-07-21,102,Actual,10232.67
2025-07-21,102,Budget,11562.21
2025-07-21,201,Actual,2707.19
2025-07-21,201,Budget,3169.04
2025-07-21,202,Actual,5541.57
2025-07-21,202,Budget,6287.34
2025-07-21,301,Actual,910.66
2025-07-21,301,Budget,863.59
2025-07-21,302,Actual,1120.14
2025-07-21,302,Budget,1016.5
2025-07-21,303,Actual,2090.25
2025-07-21,303,Budget,1890.34
2025-07-21,304,Actual,539.15
2025-07-21,304,Budget,683.16
2025-07-21,401,Actual,247.2
2025-07-21,401,Budget,248.37
2025-07-21,402,Actual,185.37
2025-07-21,402,Budget,171.72
2025-07-22,101,Actual,12054.87
2025-07-22,101,Budget,14165.13
2025-07-22,102,Actual,7237.03
2025-07-22,102,Budget,8433.96
2025-07-22,201,Actual,2627.41
2025-07-22,201,Budget,2625.77
2025-07-22,202,Actual,3651.77
2025-07-22,202,Budget,3295.79
2025-07-22,301,Actual,879.1
2025-07-22,301,Budget,881.04
2025-07-22,302,Actual,1334.38
2025-07-22,302,Budget,1501.19
2025-07-22,303,Actual,874.54
2025-07-22,303,Budget,974.07
2025-07-22,304,Actual,1565.28
2025-07-22,304,Budget,1582.04
2025-07-22,401,Actual,326.66
2025-07-22,401,Budget,377.07
2025-07-22,402,Actual,399.99
2025-07-22,402,Budget,463.44
2025-07-23,101,Actual,6144.37
2025-07-23,101,Budget,5777.99
2025-07-23,102,Actual,15228.89
2025-07-23,102,Budget,15006.72
2025-07-23,201,Actual,3369.49
2025-07-23,201,Budget,4124.57
2025-07-23,202,Actual,3315.5
2025-07-23,202,Budget,4140.59
2025-07-23,301,Actual,1307.49
2025-07-23,301,Budget,1238.5
2025-07-23,302,Actual,1554.38
2025-07-23,302,Budget,1788.04
2025-07-23,303,Actual,814.98
2025-07-23,303,Budget,966.96
2025-07-23,304,Actual,2109.21
2025-07-23,304,Budget,1900.9
2025-07-23,401,Actual,440.16
2025-07-23,401,Budget,516.71
2025-07-23,402,Actual,272.6
2025-07-23,402,Budget,259.88
2025-07-24,101,Actual,11895.97
2025-07-24,101,Budget,15342.41
2025-07-24,102,Actual,9253.53
2025-07-24,102,Budget,8865.82
2025-07-24,201,Actual,6257.76
2025-07-24,201,Budget,6002.36
2025-07-24,202,Actual,4145.06
2025-07-24,202,Budget,4397.69
2025-07-24,301,Actual,809.09
2025-07-24,301,Budget,870.82
2025-07-24,302,Actual,506.27
2025-07-24,302,Budget,549.63
2025-07-24,303,Actual,1244.71
2025-07-24,303,Budget,1371.98
2025-07-24,304,Actual,2109.69
2025-07-24,304,Budget,2065.4
2025-07-24,401,Actual,139.59
2025-07-24,401,Budget,159.02
2025-07-24,402,Actual,337.42
2025-07-24,402,Budget,339.67
2025-07-25,101,Actual,15222.64
2025-07-25,101,Budget,14957.47
2025-07-25,102,Actual,8955.52
2025-07-25,102,Budget,10940.63
2025-07-25,201,Actual,3987.33
2025-07-25,201,Budget,4287.3
2025-07-25,202,Actual,2715.93
2025-07-25,202,Budget,2679.3
2025-07-25,301,Actual,781.79
2025-07-25,301,Budget,924.16
2025-07-25,302,Actual,2181.78
2025-07-25,302,Budget,1971.29
2025-07-25,303,Actual,1678.58
2025-07-25,303,Budget,1922.23
2025-07-25,304,Actual,934.47
2025-07-25,304,Budget,852.83
2025-07-25,401,Actual,377.1
2025-07-25,401,Budget,373.85
2025-07-25,402,Actual,299.94
2025-07-25,402,Budget,265.55
2025-07-26,101,Actual,5620.96
2025-07-26,101,Budget,5887.01
2025-07-26,102,Actual,10038.62
2025-07-26,102,Budget,13032.29
2025-07-26,201,Actual,4335.18
2025-07-26,201,Budget,4235.33
2025-07-26,202,Actual,5646.28
2025-07-26,202,Budget,5046.31
2025-07-26,301,Actual,1543.59
2025-07-26,301,Budget,1604.42
2025-07-26,302,Actual,865.88
2025-07-26,302,Budget,1064.8
2025-07-26,303,Actual,1125.62
2025-07-26,303,Budget,1391.4
2025-07-26,304,Actual,1989.49
2025-07-26,304,Budget,2072.31
2025-07-26,401,Actual,89.18
2025-07-26,401,Budget,113.37
2025-07-26,402,Actual,271.89
2025-07-26,402,Budget,295.58
2025-07-27,101,Actual,7604.38
2025-07-27,101,Budget,7728.96
2025-07-27,102,Actual,8583.4
2025-07-27,102,Budget,7625.98
2025-07-27,201,Actual,3702.04
2025-07-27,201,Budget,3470.0
2025-07-27,202,Actual,2546.8
2025-07-27,202,Budget,3093.54
2025-07-27,301,Actual,1407.35
2025-07-27,301,Budget,1575.74
2025-07-27,302,Actual,1723.6
2025-07-27,302,Budget,2087.37
2025-07-27,303,Actual,1686.16
2025-07-27,303,Budget,2013.44
2025-07-27,304,Actual,1450.88
2025-07-27,304,Budget,1312.79
2025-07-27,401,Actual,334.23
2025-07-27,401,Budget,355.46
2025-07-27,402,Actual,318.16
2025-07-27,402,Budget,399.62
2025-07-28,101,Actual,8515.05
2025-07-28,101,Budget,8722.79
2025-07-28,102,Actual,15131.69
2025-07-28,102,Budget,15632.01
2025-07-28,201,Actual,5880.53
2025-07-28,201,Budget,5746.0
2025-07-28,202,Actual,4155.45
2025-07-28,202,Budget,4831.94
2025-07-28,301,Actual,927.4
2025-07-28,301,Budget,1037.01
2025-07-28,302,Actual,627.4
2025-07-28,302,Budget,727.23
2025-07-28,303,Actual,1692.92
2025-07-28,303,Budget,1829.23
2025-07-28,304,Actual,496.19
2025-07-28,304,Budget,587.31
2025-07-28,401,Actual,178.12
2025-07-28,401,Budget,204.4
2025-07-28,402,Actual,396.72
2025-07-28,402,Budget,464.15
2025-07-29,101,Actual,4820.48
2025-07-29,101,Budget,6125.21
2025-07-29,102,Actual,6249.19
2025-07-29,102,Budget,5996.75
2025-07-29,201,Actual,5494.73
2025-07-29,201,Budget,5798.83
2025-07-29,202,Actual,4829.23
2025-07-29,202,Budget,4511.47
2025-07-29,301,Actual,495.63
2025-07-29,301,Budget,544.64
2025-07-29,302,Actual,1568.87
2025-07-29,302,Budget,1391.98
2025-07-29,303,Actual,737.45
2025-07-29,303,Budget,949.23
2025-07-29,304,Actual,535.6
2025-07-29,304,Budget,631.15
2025-07-29,401,Actual,466.53
2025-07-29,401,Budget,410.03
2025-07-29,402,Actual,526.38
2025-07-29,402,Budget,484.41
2025-07-30,101,Actual,13230.23
2025-07-30,101,Budget,11896.9
2025-07-30,102,Actual,14965.12
2025-07-30,102,Budget,15457.54
2025-07-30,201,Actual,1908.41
2025-07-30,201,Budget,2150.03
2025-07-30,202,Actual,4647.77
2025-07-30,202,Budget,5186.41
2025-07-30,301,Actual,2263.37
2025-07-30,301,Budget,2089.65
2025-07-30,302,Actual,1343.43
2025-07-30,302,Budget,1755.96
2025-07-30,303,Actual,2160.97
2025-07-30,303,Budget,1953.43
2025-07-30,304,Actual,1479.9
2025-07-30,304,Budget,1941.56
2025-07-30,401,Actual,177.88
2025-07-30,401,Budget,229.73
2025-07-30,402,Actual,428.49
2025-07-30,402,Budget,404.89
2025-07-31,101,Actual,10283.85
2025-07-31,101,Budget,10878.92
2025-07-31,102,Actual,12730.83
2025-07-31,102,Budget,13965.26
2025-07-31,201,Actual,5198.69
2025-07-31,201,Budget,5998.0
2025-07-31,202,Actual,6152.19
2025-07-31,202,Budget,6150.92
2025-07-31,301,Actual,1641.88
2025-07-31,301,Budget,1805.92
2025-07-31,302,Actual,2137.83
2025-07-31,302,Budget,1914.5
2025-07-31,303,Actual,1065.16
2025-07-31,303,Budget,1333.79
2025-07-31,304,Actual,1700.08
2025-07-31,304,Budget,1508.26
2025-07-31,401,Actual,507.83
2025-07-31,401,Budget,461.73
2025-07-31,402,Actual,248.85
2025-07-31,402,Budget,272.47
2025-08-01,101,Actual,10368.73
2025-08-01,101,Budget,10057.62
2025-08-01,102,Actual,14640.18
2025-08-01,102,Budget,15110.35
2025-08-01,201,Actual,2409.29
2025-08-01,201,Budget,3000.46
2025-08-01,202,Actual,2757.67
2025-08-01,202,Budget,2425.03
2025-08-01,301,Actual,1197.91
2025-08-01,301,Budget,1132.29
2025-08-01,302,Actual,563.0
2025-08-01,302,Budget,558.21
2025-08-01,303,Actual,1622.15
2025-08-01,303,Budget,1446.07
2025-08-01,304,Actual,796.35
2025-08-01,304,Budget,975.65
2025-08-01,401,Actual,339.29
2025-08-01,401,Budget,422.11
2025-08-01,402,Actual,298.13
2025-08-01,402,Budget,356.22
2025-08-02,101,Actual,13864.98
2025-08-02,101,Budget,13646.18
2025-08-02,102,Actual,10713.46
2025-08-02,102,Budget,12920.84
2025-08-02,201,Actual,3907.14
2025-08-02,201,Budget,4313.57
2025-08-02,202,Actual,4138.34
2025-08-02,202,Budget,4614.94
2025-08-02,301,Actual,1457.05
2025-08-02,301,Budget,1397.83
2025-08-02,302,Actual,844.37
2025-08-02,302,Budget,796.33
2025-08-02,303,Actual,1706.03
2025-08-02,303,Budget,1917.5
2025-08-02,304,Actual,937.03
2025-08-02,304,Budget,1075.31
2025-08-02,401,Actual,569.73
2025-08-02,401,Budget,513.38
2025-08-02,402,Actual,238.53
2025-08-02,402,Budget,219.7
2025-08-03,101,Actual,13929.68
2025-08-03,101,Budget,13335.28
2025-08-03,102,Actual,7972.51
2025-08-03,102,Budget,8431.21
2025-08-03,201,Actual,4822.65
2025-08-03,201,Budget,4490.46
2025-08-03,202,Actual,4373.92
2025-08-03,202,Budget,4498.17
2025-08-03,301,Actual,1320.35
2025-08-03,301,Budget,1476.67
2025-08-03,302,Actual,1376.11
2025-08-03,302,Budget,1732.62
2025-08-03,303,Actual,1593.48
2025-08-03,303,Budget,1628.22
2025-08-03,304,Actual,1378.65
2025-08-03,304,Budget,1371.06
2025-08-03,401,Actual,396.65
2025-08-03,401,Budget,436.93
2025-08-03,402,Actual,322.29
2025-08-03,402,Budget,287.94
2025-08-04,101,Actual,4808.66
2025-08-04,101,Budget,6162.88
2025-08-04,102,Actual,11402.29
2025-08-04,102,Budget,14783.76
2025-08-04,201,Actual,2692.01
2025-08-04,201,Budget,2385.07
2025-08-04,202,Actual,2834.55
2025-08-04,202,Budget,3040.2
2025-08-04,301,Actual,1395.77
2025-08-04,301,Budget,1742.83
2025-08-04,302,Actual,905.34
2025-08-04,302,Budget,859.78
2025-08-04,303,Actual,1878.15
2025-08-04,303,Budget,1699.23
2025-08-04,304,Actual,1225.86
2025-08-04,304,Budget,1372.38
2025-08-04,401,Actual,189.32
2025-08-04,401,Budget,209.36
2025-08-04,402,Actual,132.73
2025-08-04,402,Budget,134.93
2025-08-05,101,Actual,12402.14
2025-08-05,101,Budget,13169.07
2025-08-05,102,Actual,7778.33
2025-08-05,102,Budget,9783.26
2025-08-05,201,Actual,3217.85
2025-08-05,201,Budget,3689.87
2025-08-05,202,Actual,1774.39
2025-08-05,202,Budget,2258.83
2025-08-05,301,Actual,1113.93
2025-08-05,301,Budget,1053.53
2025-08-05,302,Actual,2094.23
2025-08-05,302,Budget,2081.78
2025-08-05,303,Actual,1711.76
2025-08-05,303,Budget,1737.56
2025-08-05,304,Actual,1130.8
2025-08-05,304,Budget,1055.23
2025-08-05,401,Actual,154.22
2025-08-05,401,Budget,135.45
2025-08-05,402,Actual,365.71
2025-08-05,402,Budget,444.92
2025-08-06,101,Actual,13460.87
2025-08-06,101,Budget,12371.0
2025-08-06,102,Actual,10868.78
2025-08-06,102,Budget,12231.02
2025-08-06,201,Actual,5501.25
2025-08-06,201,Budget,5362.18
2025-08-06,202,Actual,4854.08
2025-08-06,202,Budget,4484.66
2025-08-06,301,Actual,1971.65
2025-08-06,301,Budget,2058.65
2025-08-06,302,Actual,720.19
2025-08-06,302,Budget,645.93
2025-08-06,303,Actual,908.39
2025-08-06,303,Budget,1133.44
2025-08-06,304,Actual,1181.27
2025-08-06,304,Budget,1086.12
2025-08-06,401,Actual,436.42
2025-08-06,401,Budget,442.54
2025-08-06,402,Actual,317.51
2025-08-06,402,Budget,346.38
2025-08-07,101,Actual,8762.4
2025-08-07,101,Budget,8870.41
2025-08-07,102,Actual,14309.12
2025-08-07,102,Budget,13360.8
2025-08-07,201,Actual,5047.49
2025-08-07,201,Budget,5373.29
2025-08-07,202,Actual,2710.66
2025-08-07,202,Budget,2401.03
2025-08-07,301,Actual,1567.79
2025-08-07,301,Budget,2047.91
2025-08-07,302,Actual,1605.21
2025-08-07,302,Budget,1726.58
2025-08-07,303,Actual,1261.57
2025-08-07,303,Budget,1373.71
2025-08-07,304,Actual,764.0
2025-08-07,304,Budget,904.93
2025-08-07,401,Actual,249.51
2025-08-07,401,Budget,319.32
2025-08-07,402,Actual,99.28
2025-08-07,402,Budget,106.63
2025-08-08,101,Actual,6467.95
2025-08-08,101,Budget,6516.62
2025-08-08,102,Actual,7732.08
2025-08-08,102,Budget,9175.42
2025-08-08,201,Actual,3467.32
2025-08-08,201,Budget,3792.2
2025-08-08,202,Actual,6852.45
2025-08-08,202,Budget,6116.61
2025-08-08,301,Actual,1465.76
2025-08-08,301,Budget,1333.74
2025-08-08,302,Actual,996.05
2025-08-08,302,Budget,1009.74
2025-08-08,303,Actual,1675.85
2025-08-08,303,Budget,1926.55
2025-08-08,304,Actual,1696.57
2025-08-08,304,Budget,1929.79
2025-08-08,401,Actual,224.86
2025-08-08,401,Budget,253.65
2025-08-08,402,Actual,294.47
2025-08-08,402,Budget,264.3
2025-08-09,101,Actual,9934.87
2025-08-09,101,Budget,11568.66
2025-08-09,102,Actual,15927.02
2025-08-09,102,Budget,14467.45
2025-08-09,201,Actual,3014.86
2025-08-09,201,Budget,3622.41
2025-08-09,202,Actual,3232.11
2025-08-09,202,Budget,2951.37
2025-08-09,301,Actual,1357.37
2025-08-09,301,Budget,1675.91
2025-08-09,302,Actual,1501.81
2025-08-09,302,Budget,1323.48
2025-08-09,303,Actual,2046.79
2025-08-09,303,Budget,1910.49
2025-08-09,304,Actual,879.61
2025-08-09,304,Budget,870.53
2025-08-09,401,Actual,138.15
2025-08-09,401,Budget,138.8
2025-08-09,402,Actual,306.84
2025-08-09,402,Budget,324.0
2025-08-10,101,Actual,11242.62
2025-08-10,101,Budget,14025.91
2025-08-10,102,Actual,7911.49
2025-08-10,102,Budget,9372.76
2025-08-10,201,Actual,2233.62
2025-08-10,201,Budget,2627.57
2025-08-10,202,Actual,1932.47
2025-08-10,202,Budget,2304.57
2025-08-10,301,Actual,1138.34
2025-08-10,301,Budget,1475.69
2025-08-10,302,Actual,1660.59
2025-08-10,302,Budget,1829.2
2025-08-10,303,Actual,1458.98
2025-08-10,303,Budget,1364.18
2025-08-10,304,Actual,951.84
2025-08-10,304,Budget,942.55
2025-08-10,401,Actual,180.61
2025-08-10,401,Budget,223.7
2025-08-10,402,Actual,175.47
2025-08-10,402,Budget,185.38
2025-08-11,101,Actual,10257.8
2025-08-11,101,Budget,13159.04
2025-08-11,102,Actual,10554.32
2025-08-11,102,Budget,13642.17
2025-08-11,201,Actual,3029.4
2025-08-11,201,Budget,2993.41
2025-08-11,202,Actual,2775.0
2025-08-11,202,Budget,3117.38
2025-08-11,301,Actual,1111.91
2025-08-11,301,Budget,1177.88
2025-08-11,302,Actual,2059.84
2025-08-11,302,Budget,2003.83
2025-08-11,303,Actual,1682.26
2025-08-11,303,Budget,1680.71
2025-08-11,304,Actual,1313.56
2025-08-11,304,Budget,1320.02
2025-08-11,401,Actual,228.0
2025-08-11,401,Budget,261.08
2025-08-11,402,Actual,123.62
2025-08-11,402,Budget,112.94
2025-08-12,101,Actual,11874.22
2025-08-12,101,Budget,11597.05
2025-08-12,102,Actual,9376.38
2025-08-12,102,Budget,12041.94
2025-08-12,201,Actual,3147.29
2025-08-12,201,Budget,3174.87
2025-08-12,202,Actual,4418.29
2025-08-12,202,Budget,4372.68
2025-08-12,301,Actual,1052.32
2025-08-12,301,Budget,989.0
2025-08-12,302,Actual,1628.06
2025-08-12,302,Budget,1997.0
2025-08-12,303,Actual,974.01
2025-08-12,303,Budget,1177.21
2025-08-12,304,Actual,606.7
2025-08-12,304,Budget,706.23
2025-08-12,401,Actual,401.09
2025-08-12,401,Budget,404.13
2025-08-12,402,Actual,440.73
2025-08-12,402,Budget,413.98
2025-08-13,101,Actual,13237.12
2025-08-13,101,Budget,11665.53
2025-08-13,102,Actual,14906.65
2025-08-13,102,Budget,13312.0
2025-08-13,201,Actual,4621.27
2025-08-13,201,Budget,5182.49
2025-08-13,202,Actual,4549.02
2025-08-13,202,Budget,4725.31
2025-08-13,301,Actual,1094.43
2025-08-13,301,Budget,1392.31
2025-08-13,302,Actual,1809.93
2025-08-13,302,Budget,1702.26
2025-08-13,303,Actual,1384.52
2025-08-13,303,Budget,1273.71
2025-08-13,304,Actual,664.95
2025-08-13,304,Budget,656.1
2025-08-13,401,Actual,213.27
2025-08-13,401,Budget,200.2
2025-08-13,402,Actual,460.98
2025-08-13,402,Budget,482.19
2025-08-14,101,Actual,7071.96
2025-08-14,101,Budget,6506.52
2025-08-14,102,Actual,11479.86
2025-08-14,102,Budget,11055.8
2025-08-14,201,Actual,5077.89
2025-08-14,201,Budget,4730.49
2025-08-14,202,Actual,4035.5
2025-08-14,202,Budget,3715.69
2025-08-14,301,Actual,615.4
2025-08-14,301,Budget,605.17
2025-08-14,302,Actual,1443.54
2025-08-14,302,Budget,1644.38
2025-08-14,303,Actual,1339.69
2025-08-14,303,Budget,1382.0
2025-08-14,304,Actual,1360.24
